"","rowid","X","chosenDice","totalWin","state","stateTime","MR","MG","isPurseFull_1","isPurseFull_2","VA","VB","chosenNet","chosenDevalued","rwd_devalued","winCurr","chosenRed","chosenGreen","prefT","vDiff","subject_nr","allTrialIndex","stateName","correctDice","correct"
"16753",16753,16753,2,1,6,8,0,1,1,0,7.49311434674736e-21,0.254831121134678,0.809289823034653,0.809289823034653,1,2,1.02012612325922e-22,0.809289823034653,0,0,"23",369,"reinstatement",2,1
"16754",16754,16754,1,0,7,1,0,1,0,0,1.91770376302583e-21,0.809289823034653,7.191740631506e-05,4.90795622826686e-22,0,0,7.191740631506e-05,4.90795622826686e-22,0.75,7.191740631506e-05,"23",370,"post",3,0
"16755",16755,16755,1,1,7,2,1,1,0,0,7.191740631506e-05,0.809289823034653,0.744089605735497,0.744089605735497,1,1,0.744089605735497,1.25608734795286e-22,0,0,"23",371,"post",3,0
"16756",16756,16756,2,0,7,3,1,1,0,0,0.744089605735497,0.809289823034653,0.207120573261471,0.207120573261471,0,0,6.68178026996364e-24,0.207120573261471,0,0,"23",372,"post",3,0
"16757",16757,16757,1,1,7,4,1,1,0,0,0.744089605735497,0.207120573261471,0.934505159888359,0.934505159888359,1,1,0.934505159888359,3.21468927656759e-23,0,0,"23",373,"post",3,0
"16758",16758,16758,1,0,8,1,1,1,0,0,0.934505159888359,0.207120573261471,0.239166784164036,0.239166784164036,0,0,0.239166784164036,8.22731568924811e-24,0,0,"23",374,"learning",2,0
"16759",16759,16759,2,1,8,2,1,1,0,0,0.239166784164036,0.207120573261471,0.79707931977012,0.79707931977012,1,2,4.37653605354547e-25,0.79707931977012,0,0,"23",375,"learning",2,1
"16760",16760,16760,2,1,8,3,1,1,0,0,0.239166784164036,0.79707931977012,0.948066753813583,0.948066753813583,1,2,1.12008162034063e-25,0.948066753813583,0,0,"23",376,"learning",2,1
"16761",16761,16761,2,1,8,4,1,1,0,0,0.239166784164036,0.948066753813583,0.986708786623406,0.986708786623406,1,2,2.86661144995833e-26,0.986708786623406,0,0,"23",377,"learning",2,1
"16762",16762,16762,1,0,8,5,1,1,0,0,0.239166784164036,0.986708786623406,0.0612096680709607,0.0612096680709607,0,0,0.0612096680709607,3.52967568587058e-26,0,0,"23",378,"learning",2,0
"16763",16763,16763,2,1,8,6,1,1,0,0,0.0612096680709607,0.986708786623406,0.996598395709984,0.996598395709984,1,2,7.33648428454094e-27,0.996598395709984,0,0,"23",379,"learning",2,1
"16764",16764,16764,1,0,8,7,1,1,0,0,0.0612096680709607,0.996598395709984,0.0156653168977993,0.0156653168977993,0,0,0.0156653168977993,2.3119217143337e-27,0,0,"23",380,"learning",2,0
"16765",16765,16765,2,1,8,8,1,1,0,0,0.0156653168977993,0.996598395709984,0.999129431495981,0.999129431495981,1,2,1.87761761916142e-27,0.999129431495981,0,0,"23",381,"learning",2,1
"16766",16766,16766,1,0,8,9,1,1,0,0,0.0156653168977993,0.999129431495981,0.00400920575527349,0.00400920575527349,0,0,0.00400920575527349,1.51429833471779e-28,0,0,"23",382,"learning",2,0
"16767",16767,16767,2,1,8,10,1,1,0,0,0.00400920575527349,0.999129431495981,0.999777196447449,0.999777196447449,1,2,4.8053642413084e-28,0.999777196447449,0,0,"23",383,"learning",2,1
"16768",16768,16768,2,1,8,11,1,1,0,0,0.00400920575527349,0.999777196447449,0.99994297815416,0.99994297815416,1,2,1.22983110384097e-28,0.99994297815416,0,0,"23",384,"learning",2,1
"16769",16769,16769,2,0,8,12,1,1,0,0,0.00400920575527349,0.99994297815416,0.25591420646742,0.25591420646742,0,0,3.14749198608694e-29,0.25591420646742,0,0,"23",385,"learning",2,1
"16770",16770,16770,2,1,8,13,1,1,0,0,0.00400920575527349,0.25591420646742,0.809567015764159,0.809567015764159,1,2,8.05533847008848e-30,0.809567015764159,0,0,"23",386,"learning",2,1
"16771",16771,16771,2,1,9,1,1,1,0,1,0.00400920575527349,0.809567015764159,0.951262714864102,0.951262714864102,1,2,2.06159310824358e-30,0.951262714864102,0.75,0,"23",387,"fill",2,1
"16772",16772,16772,1,0,10,1,1,0,0,1,0.00400920575527349,2.06159310824358e-30,0.00102607121790024,0.00102607121790024,0,0,0.00102607121790024,1.66267453970378e-31,0,0,"23",388,"extinction",1,1
"16773",16773,16773,1,0,10,2,1,0,0,1,0.00102607121790024,2.06159310824358e-30,0.000262601175511746,0.000262601175511746,0,0,0.000262601175511746,4.25526299736941e-32,0,0,"23",389,"extinction",1,1
"16774",16774,16774,1,0,10,3,1,0,0,1,0.000262601175511746,2.06159310824358e-30,6.72072037273106e-05,6.72072037273106e-05,0,0,6.72072037273106e-05,1.08904435260116e-32,0,0,"23",390,"extinction",1,1
"16775",16775,16775,2,0,10,4,1,0,0,1,6.72072037273106e-05,2.06159310824358e-30,0.243455525099912,5.27621050281049e-31,0,0,5.27621050281049e-31,0.243455525099912,0,0.243455525099912,"23",391,"extinction",1,0
"16776",16776,16776,2,0,10,5,1,0,0,1,6.72072037273106e-05,5.27621050281049e-31,0.0623072803921903,1.35033422253169e-31,0,0,1.35033422253169e-31,0.0623072803921903,0,0.0623072803921903,"23",392,"extinction",1,0
"16777",16777,16777,1,0,10,6,1,0,0,1,6.72072037273106e-05,1.35033422253169e-31,1.72002590012861e-05,1.72002590012861e-05,0,0,1.72002590012861e-05,2.78717814307991e-33,0,0,"23",393,"extinction",1,1
"16778",16778,16778,2,0,10,7,1,0,0,1,1.72002590012861e-05,1.35033422253169e-31,0.0159462275020368,3.45589417171467e-32,0,0,3.45589417171467e-32,0.0159462275020368,0,0.0159462275020368,"23",394,"extinction",1,0
"16779",16779,16779,1,0,10,8,1,0,0,1,1.72002590012861e-05,3.45589417171467e-32,4.40204164588836e-06,4.40204164588836e-06,0,0,4.40204164588836e-06,7.13319157544669e-34,0,0,"23",395,"extinction",1,1
"16780",16780,16780,2,1,11,1,1,0,0,1,4.40204164588836e-06,3.45589417171467e-32,0.748152298869123,8.8446284829393e-33,0,2,8.8446284829393e-33,0.748152298869123,0,0.748152298869123,"23",396,"reinstatement",1,0
"16781",16781,16781,1,1,11,2,1,0,0,1,4.40204164588836e-06,8.8446284829393e-33,0.744072326609236,0.744072326609236,1,1,0.744072326609236,4.67220843030793e-35,0,0,"23",397,"reinstatement",1,1
"16782",16782,16782,1,0,11,3,1,0,0,1,0.744072326609236,2.26359515408448e-33,0.19042953766231,0.19042953766231,0,0,0.19042953766231,1.19575269691859e-35,0,0,"23",398,"reinstatement",1,1
"16783",16783,16783,1,1,11,4,1,0,0,1,0.19042953766231,2.26359515408448e-33,0.79280760305847,0.79280760305847,1,1,0.79280760305847,3.06027552819139e-36,0,0,"23",399,"reinstatement",1,1
"16784",16784,16784,1,1,11,5,1,0,0,1,0.79280760305847,5.79319191470655e-34,0.94697349848163,0.94697349848163,1,1,0.94697349848163,7.83212643599387e-37,0,0,"23",400,"reinstatement",1,1
"16785",16785,16785,1,0,11,6,1,0,0,1,0.94697349848163,1.48264465490055e-34,0.242357791098205,0.242357791098205,0,0,0.242357791098205,2.00446672021219e-37,0,0,"23",401,"reinstatement",1,1
"16786",16786,16786,2,1,11,7,1,0,0,1,0.242357791098205,1.48264465490055e-34,0.935544920066816,3.79451467355111e-35,0,2,3.79451467355111e-35,0.935544920066816,0,0.935544920066816,"23",402,"reinstatement",1,0
"16787",16787,16787,1,1,11,8,1,0,0,1,0.242357791098205,3.79451467355111e-35,0.806097538646414,0.806097538646414,1,1,0.806097538646414,1.31291669505744e-38,0,0,"23",403,"reinstatement",1,1
"16788",16788,16788,1,1,12,1,1,0,0,0,0.806097538646414,9.71125586984328e-36,0.95037477574873,0.95037477574873,1,1,0.95037477574873,3.36013194266018e-39,0.75,0,"23",404,"post",3,0
"16789",16789,16789,1,1,12,2,1,1,0,0,0.95037477574873,0.935544920066816,0.987299475907642,0.987299475907642,1,1,0.987299475907642,8.59954535926688e-40,0,0,"23",405,"post",3,0
"16790",16790,16790,1,1,12,3,1,1,0,0,0.987299475907642,0.935544920066816,0.996749570109672,0.996749570109672,1,1,0.996749570109672,2.20087132434274e-40,0,0,"23",406,"post",3,0
"16791",16791,16791,2,0,12,4,1,1,0,0,0.996749570109672,0.935544920066816,0.239432888738796,0.239432888738796,0,0,4.16631438706668e-38,0.239432888738796,0,0,"23",407,"post",3,0
"16792",16792,16792,1,1,13,1,1,1,1,0,0.996749570109672,0.239432888738796,0.999168121378684,0.999168121378684,1,1,0.999168121378684,5.63266356993448e-41,0,0,"23",408,"fill",1,1
"16793",16793,16793,1,0,14,1,0,1,1,0,5.63266356993448e-41,0.239432888738796,0.255715898302701,1.44156082825705e-41,0,0,0.255715898302701,1.44156082825705e-41,0,0.255715898302701,"23",409,"extinction",2,0
"16794",16794,16794,1,0,14,2,0,1,1,0,1.44156082825705e-41,0.239432888738796,0.0654450629935323,3.68936932902832e-42,0,0,0.0654450629935323,3.68936932902832e-42,0,0.0654450629935323,"23",410,"extinction",2,0
"16795",16795,16795,2,0,14,3,0,1,1,0,3.68936932902832e-42,0.239432888738796,0.0612777718954536,0.0612777718954536,0,0,2.72891720300491e-39,0.0612777718954536,0,0,"23",411,"extinction",2,1
"16796",16796,16796,1,0,14,4,0,1,1,0,3.68936932902832e-42,0.0612777718954536,0.0167492764378591,9.44215865135024e-43,0,0,0.0167492764378591,9.44215865135024e-43,0,0.0167492764378591,"23",412,"extinction",2,0
"16797",16797,16797,1,0,14,5,0,1,1,0,9.44215865135024e-43,0.0612777718954536,0.00428662221960956,2.41652033304968e-43,0,0,0.00428662221960956,2.41652033304968e-43,0,0.00428662221960956,"23",413,"extinction",2,0
"16798",16798,16798,2,0,14,6,0,1,1,0,2.41652033304968e-43,0.0612777718954536,0.0156827466278772,0.0156827466278772,0,0,6.98408505064402e-40,0.0156827466278772,0,0,"23",414,"extinction",2,1
"16799",16799,16799,1,0,14,7,0,1,1,0,2.41652033304968e-43,0.0156827466278772,0.00109707008071801,6.18457149013006e-44,0,0,0.00109707008071801,6.18457149013006e-44,0,0.00109707008071801,"23",415,"extinction",2,0
"16800",16800,16800,2,0,14,8,0,1,1,0,6.18457149013006e-44,0.0156827466278772,0.00401366652517665,0.00401366652517665,0,0,1.78742850610926e-40,0.00401366652517665,0,0,"23",416,"extinction",2,1
"16801",16801,16801,1,1,15,1,0,1,1,0,6.18457149013006e-44,0.00401366652517665,0.744351971829274,1.5828099599832e-44,0,1,0.744351971829274,1.5828099599832e-44,0,0.744351971829274,"23",417,"reinstatement",2,0
"16802",16802,16802,1,1,15,2,0,1,1,0,1.5828099599832e-44,0.00401366652517665,0.9345723069279,4.05086653686548e-45,0,1,0.9345723069279,4.05086653686548e-45,0,0.9345723069279,"23",418,"reinstatement",2,0
"16803",16803,16803,2,1,15,3,0,1,1,0,4.05086653686548e-45,0.00401366652517665,0.745098412857389,0.745098412857389,1,2,2.99630597906026e-42,0.745098412857389,0,0,"23",419,"reinstatement",2,1
"16804",16804,16804,2,1,15,4,0,1,1,0,1.03673341174014e-45,0.745098412857389,0.934763342684496,0.934763342684496,1,2,7.66840993653718e-43,0.934763342684496,0,0,"23",420,"reinstatement",2,1
"16805",16805,16805,2,1,15,5,0,1,1,0,2.65329937986559e-46,0.934763342684496,0.983304060577232,0.983304060577232,1,2,1.96256695296604e-43,0.983304060577232,0,0,"23",421,"reinstatement",2,1
"16806",16806,16806,2,1,15,6,0,1,1,0,6.79055726329745e-47,0.983304060577232,0.995727028258658,0.995727028258658,1,2,5.02277405192254e-44,0.995727028258658,0,0,"23",422,"reinstatement",2,1
"16807",16807,16807,2,1,15,7,0,1,1,0,1.737899171727e-47,0.995727028258658,0.998906423469805,0.998906423469805,1,2,1.28547253577967e-44,0.998906423469805,0,0,"23",423,"reinstatement",2,1
"16808",16808,16808,2,1,15,8,0,1,1,0,4.44778449541085e-48,0.998906423469805,0.999720122270919,0.999720122270919,1,2,3.28989443515049e-45,0.999720122270919,0,0,"23",424,"reinstatement",2,1
"16809",16809,16809,2,1,15,9,0,1,1,0,1.1383161485691e-48,0.999720122270919,0.99992837122865,0.99992837122865,1,2,8.41978734914742e-46,0.99992837122865,0,0,"23",425,"reinstatement",2,1
"16810",16810,16810,2,1,15,10,0,1,1,0,2.91327885923913e-49,0.99992837122865,0.999981668134503,0.999981668134503,1,2,2.15486607252248e-46,0.999981668134503,0,0,"23",426,"reinstatement",2,1
"16811",16811,16811,2,0,15,11,0,1,1,0,7.45591962510438e-50,0.999981668134503,0.255924108347662,0.255924108347662,0,0,5.51492288101391e-47,0.255924108347662,0,0,"23",427,"reinstatement",2,1
"16812",16812,16812,2,1,16,1,0,1,1,0,7.45591962510438e-50,0.255924108347662,0.809569549940487,0.065498349940487,0,1,0.7440712,0.065498349940487,1,0.7440712,"23",428,"switch",1,0
"16813",16813,16813,1,1,16,2,0,1,1,0,7.45591962510438e-50,0.065498349940487,0.805285266171879,0.7440712,1,2,0.0612140661718794,0.7440712,0,0.0612140661718794,"23",429,"switch",1,1
"16814",16814,16814,1,1,16,3,0,1,1,0,0.7440712,0.0167629141022489,0.95016689182905,0.93450044933056,1,2,0.0156664424984897,0.93450044933056,0,0.0156664424984897,"23",430,"switch",1,1
"16815",16815,16815,1,0,16,4,0,1,1,0,0.93450044933056,0.00429011249069164,0.243175072425538,0.239165578596631,0,0,0.00400949382890747,0.239165578596631,0,0.00400949382890747,"23",431,"switch",1,1
"16816",16816,16816,1,1,16,5,0,1,1,0,0.239165578596631,0.00429011249069164,0.806306704475781,0.805280559531542,1,2,0.00102614494423969,0.805280559531542,0,0.00102614494423969,"23",432,"switch",1,1
"16817",16817,16817,2,1,16,6,0,1,1,0,0.805280559531542,0.00109796334160772,0.934781449771022,0.000281000440461654,0,1,0.93450044933056,0.000281000440461654,0,0.93450044933056,"23",433,"switch",1,0
"16818",16818,16818,1,1,16,7,0,1,1,0,0.805280559531542,0.000281000440461654,0.950232899297005,0.950165687264236,1,2,6.72120327694174e-05,0.950165687264236,0,6.72120327693815e-05,"23",434,"switch",1,1
"16819",16819,16819,1,1,16,8,0,1,1,0,0.950165687264236,7.19161055268226e-05,0.987263165637603,0.987245964142711,1,2,1.72014948922377e-05,0.987245964142711,0,1.72014948922605e-05,"23",435,"switch",1,1
"16820",16820,16820,1,1,17,1,0,1,0,0,0.987245964142711,1.84054025881531e-05,0.996740277265833,0.996735874907887,1,2,4.40235794597652e-06,0.996735874907887,0.75,4.40235794596511e-06,"23",436,"post",3,0
"16821",16821,16821,1,1,17,2,1,1,0,0,0.996740277265833,0.934505159803158,0.999165743072312,0.999165743072312,1,2,1.12669018628423e-06,0.999164616382126,0,0,"23",437,"post",3,0
"16822",16822,16822,2,1,17,3,1,1,0,0,0.999165743072312,0.934501654876159,0.98323708713047,0.98323708713047,1,1,0.983236778596631,3.0853383860335e-07,0,0,"23",438,"post",3,0
"16823",16823,16823,1,1,17,4,1,1,0,0,0.999164904734593,0.98323708713047,0.999786275070839,0.999786275070839,1,2,7.3797700945285e-08,0.999786201273138,0,0,"23",439,"post",3,0
"16824",16824,16824,1,1,18,1,1,1,0,0,0.999786275070839,0.983236857559326,0.99994530163535,0.99994530163535,1,2,1.88869570456857e-08,0.999945282748393,0,0,"23",440,"learning",1,1
"16825",16825,16825,2,0,18,2,1,1,0,0,0.99994530163535,0.983236798805459,0.251638614034122,0.251638614034122,0,0,0.251638608862101,5.17202104693927e-09,0,0,"23",441,"learning",1,0
"16826",16826,16826,1,0,18,3,1,1,0,0,0.99994530163535,0.251638614034122,0.255914801113173,0.255914801113173,0,0,4.83371625235387e-09,0.255914796279457,0,0,"23",442,"learning",1,1
"16827",16827,16827,2,0,18,4,1,1,0,0,0.255914801113173,0.251638614034122,0.0644015685234161,0.0644015685234161,0,0,0.064401567199747,1.32366914011791e-09,0,0,"23",443,"learning",1,0
"16828",16828,16828,1,1,18,5,1,1,0,0,0.255914801113173,0.0644015685234161,0.809567167951133,0.809567167951133,1,2,1.23708720000542e-09,0.809567166714046,0,0,"23",444,"learning",1,1
"16829",16829,16829,1,0,18,6,1,1,0,0,0.809567167951133,0.064401567538512,0.207191553813132,0.207191553813132,0,0,3.16606242592748e-10,0.207191553496526,0,0,"23",445,"learning",1,1
"16830",16830,16830,1,0,18,7,1,1,0,0,0.207191553813132,0.064401567538512,0.0530262857375303,0.0530262857375303,0,0,8.10286557392709e-11,0.0530262856565016,0,0,"23",446,"learning",1,1
"16831",16831,16831,2,0,18,8,1,1,0,0,0.0530262857375303,0.064401567538512,0.0164822158982503,0.0164822158982503,0,0,0.0164822158115506,8.66997339127271e-11,0,0,"23",447,"learning",1,0
"16832",16832,16832,2,0,18,9,1,1,0,0,0.0530262857375303,0.0164822158982503,0.00421827373618013,0.00421827373618013,0,0,0.00421827371399117,2.21889588606036e-11,0,0,"23",448,"learning",1,0
"16833",16833,16833,2,1,18,10,1,1,0,0,0.0530262857375303,0.00421827373618013,0.745150777735372,0.745150777735372,1,1,0.745150777729693,5.67879361444363e-12,0,0,"23",449,"learning",1,0
"16834",16834,16834,2,0,18,11,1,1,0,0,0.0530262856772392,0.745150777735372,0.19070554436488,0.19070554436488,0,0,0.190705544363427,1.45336683519222e-12,0,0,"23",450,"learning",1,0
"16835",16835,16835,1,1,18,12,1,1,0,0,0.0530262856772392,0.19070554436488,0.757642153661833,0.757642153661833,1,2,5.30734054227098e-12,0.757642153656526,0,0,"23",451,"learning",1,1
"16836",16836,16836,2,0,18,13,1,1,0,0,0.757642153661833,0.190705544363799,0.0488070411223738,0.0488070411223738,0,0,0.0488070411222787,9.51948746629566e-14,0,0,"23",452,"learning",1,0
"16837",16837,16837,1,1,18,14,1,1,0,0,0.757642153661833,0.0488070411223738,0.937973647216088,0.937973647216088,1,2,1.35830129617476e-12,0.93797364721473,0,0,"23",453,"learning",1,1
"16838",16838,16838,1,1,18,15,1,1,0,0,0.937973647216088,0.048807041122303,0.984125669963637,0.984125669963637,1,2,3.47628420768451e-13,0.984125669963289,0,0,"23",454,"learning",1,1
"16839",16839,16839,2,0,18,16,1,1,0,0,0.984125669963637,0.0488070411222849,0.012491127465977,0.012491127465977,0,0,0.0124911274659754,1.5957727604411e-15,0,0,"23",455,"learning",1,0
"16840",16840,16840,1,1,18,17,1,1,0,0,0.984125669963637,0.012491127465977,0.99593730176299,0.99593730176299,1,2,8.89681245731648e-14,0.995937301762901,0,0,"23",456,"learning",1,1
"16841",16841,16841,1,1,18,18,1,1,0,0,0.99593730176299,0.0124911274659758,0.99896023851544,0.99896023851544,1,2,2.27695053602606e-14,0.998960238515417,0,0,"23",457,"learning",1,1
"16842",16842,16842,1,1,18,19,1,1,0,0,0.99896023851544,0.0124911274659755,0.99973389509097,0.99973389509097,1,2,5.82737218344506e-15,0.999733895090964,0,0,"23",458,"learning",1,1
"16843",16843,16843,1,1,19,1,1,1,0,1,0.99973389509097,0.0124911274659755,0.999931896089958,0.999931896089958,1,2,1.49139237006247e-15,0.999931896089956,0.75,0,"23",459,"fill",1,1
"16844",16844,16844,2,0,20,1,1,0,0,1,1.49139237006247e-15,0.0124911274659754,0.00319683926301413,0.00319683926301413,0,0,0.00319683926301413,1.7521321123507e-18,0,1.73472347597681e-18,"23",460,"extinction",2,1
"16845",16845,16845,1,0,20,2,1,0,0,1,1.49139237006247e-15,0.00319683926301413,0.255911370248028,3.81690259599245e-16,0,0,3.81690259599245e-16,0.255911370248027,0,0.255911370248027,"23",461,"extinction",2,0
"16846",16846,16846,2,0,20,3,1,0,0,1,3.81690259599245e-16,0.00319683926301413,0.000818163236376091,0.000818163236376091,0,0,0.000818163236376091,4.48421068955381e-19,0,4.33680868994202e-19,"23",462,"extinction",2,1
"16847",16847,16847,2,0,20,4,1,0,0,1,3.81690259599245e-16,0.000818163236376091,0.000209391535289849,0.000209391535289849,0,0,0.000209391535289849,1.14763866072468e-19,0,1.0842021724855e-19,"23",463,"extinction",2,1
"16848",16848,16848,2,0,20,5,1,0,0,1,3.81690259599245e-16,0.000209391535289849,5.35893243568888e-05,5.35893243568888e-05,0,0,5.35893243568888e-05,2.93713785272874e-20,0,2.71050543121376e-20,"23",464,"extinction",2,1
"16849",16849,16849,1,0,20,6,1,0,0,1,3.81690259599245e-16,5.35893243568888e-05,0.0654950898939334,9.76855301109231e-17,0,0,9.76855301109231e-17,0.0654950898939333,0,0.0654950898939333,"23",465,"extinction",2,0
"16850",16850,16850,2,0,20,7,1,0,0,1,9.76855301109231e-17,5.35893243568888e-05,1.37150514754693e-05,1.37150514754693e-05,0,0,1.37150514754693e-05,7.51698166083443e-21,0,6.7762635780344e-21,"23",466,"extinction",2,1
"16851",16851,16851,1,0,20,8,1,0,0,1,9.76855301109231e-17,1.37150514754693e-05,0.0167620797624465,2.50005404986524e-17,0,0,2.50005404986524e-17,0.0167620797624465,0,0.0167620797624465,"23",467,"extinction",2,0
"16852",16852,16852,1,1,21,1,1,0,0,1,2.50005404986524e-17,1.37150514754693e-05,0.748361098959107,6.39835832917151e-18,0,2,6.39835832917151e-18,0.748361098959107,0,0.748361098959107,"23",468,"reinstatement",2,0
"16853",16853,16853,1,1,21,2,1,0,0,1,6.39835832917151e-18,1.37150514754693e-05,0.935598358023286,1.63752416915487e-18,0,2,1.63752416915487e-18,0.935598358023286,0,0.935598358023286,"23",469,"reinstatement",2,0
"16854",16854,16854,1,1,21,3,1,0,0,1,1.63752416915487e-18,1.37150514754693e-05,0.98351776505087,4.19089595582803e-19,0,2,4.19089595582803e-19,0.98351776505087,0,0.98351776505087,"23",470,"reinstatement",2,0
"16855",16855,16855,2,1,21,4,1,0,0,1,4.19089595582803e-19,1.37150514754693e-05,0.744074710076666,0.744074710076666,1,1,0.744074710076666,3.22492881050577e-23,0,0,"23",471,"reinstatement",2,1
"16856",16856,16856,2,1,21,5,1,0,0,1,1.07257097289992e-19,0.744074710076666,0.934501347660269,0.934501347660269,1,1,0.934501347660269,8.25352160558169e-24,0,0,"23",472,"reinstatement",2,1
"16857",16857,16857,2,1,21,6,1,0,0,1,2.74501802009109e-20,0.934501347660269,0.983237008505075,0.983237008505075,1,1,0.983237008505075,2.11231388029059e-24,0,0,"23",473,"reinstatement",2,1
"16858",16858,16858,2,1,21,7,1,0,0,1,7.02529167860288e-21,0.983237008505075,0.995709867702294,0.995709867702294,1,1,0.995709867702294,5.40601956606115e-25,0,0,"23",474,"reinstatement",2,1
"16859",16859,16859,2,1,21,8,1,0,0,1,1.79797446895482e-21,0.995709867702294,0.998902031589207,0.998902031589207,1,1,0.998902031589207,1.38355610031855e-25,0,0,"23",475,"reinstatement",2,1
"16860",16860,16860,2,1,21,9,1,0,0,1,4.60153448270244e-22,0.998902031589207,0.999718998262188,0.999718998262188,1,1,0.999718998262188,3.54091852487206e-26,0,0,"23",476,"reinstatement",2,1
"16861",16861,16861,2,0,22,1,1,0,0,0,1.17766519831666e-22,0.999718998262188,0.255856883562444,0.255856883562444,0,0,0.255856883562444,9.06223028968277e-27,0.75,0,"23",477,"post",3,0
"16862",16862,16862,1,1,22,2,1,1,0,0,0.98351776505087,0.255856883562444,0.995781721388151,0.995781721388151,1,2,3.01398441006944e-23,0.995781721388151,0,0,"23",478,"post",3,0
"16863",16863,16863,1,1,22,3,1,1,0,0,0.995781721388151,0.255856883562444,0.998920421016804,0.998920421016804,1,2,7.7136541328778e-24,0.998920421016804,0,0,"23",479,"post",3,0
"16864",16864,16864,1,1,22,4,1,1,0,0,0.998920421016804,0.255856883562444,0.999723704646325,0.999723704646325,1,2,1.97414624584246e-24,0.999723704646325,0,0,"23",480,"post",3,0
"16865",16865,16865,2,0,1,1,1,1,0,0,0.999723704646325,0.255856883562444,0.0654811451818759,0.0654811451818759,0,0,0.0654811451818759,3.88787000783927e-29,0,0,"23",481,"learning",1,0
"16866",16866,16866,1,1,1,2,1,1,0,0,0.999723704646325,0.0654811451818759,0.999929288061688,0.999929288061688,1,1,0.7440712,0.255858088061688,0,0,"23",482,"learning",1,1
"16867",16867,16867,1,1,1,3,1,1,0,0,0.999929288061688,0.0167585109090233,0.999981902778482,0.999981902778482,1,1,0.93450044933056,0.0654814534479222,0,0,"23",483,"learning",1,1
"16868",16868,16868,1,1,1,4,1,1,0,0,0.999981902778482,0.00428898558673324,0.999995368399814,0.999995368399814,1,1,0.983236778596631,0.0167585898031826,0,0,"23",484,"learning",1,1
"16869",16869,16869,1,1,1,5,1,1,0,0,0.999995368399814,0.00109767493442993,0.999998814640122,0.999998814640122,1,1,0.995709808862101,0.00428900577802076,0,0,"23",485,"learning",1,1
"16870",16870,16870,1,1,1,6,1,1,0,0,0.999998814640122,0.000280926628758732,0.999999696632269,0.999999696632269,1,1,0.998902016530307,0.00109768010196192,0,0,"23",486,"learning",1,1
"16871",16871,16871,1,1,1,7,1,1,0,0,0.999999696632269,7.18972149862676e-05,0.999999922359461,0.999999922359461,1,1,0.999718994408182,0.000280927951278991,0,0,"23",487,"learning",1,1
"16872",16872,16872,1,0,1,8,1,1,0,0,0.999999922359461,1.84005679547775e-05,0.25592878012955,0.25592878012955,0,0,0.255856882576093,7.18975534572908e-05,0,0,"23",488,"learning",1,1
"16873",16873,16873,1,0,2,1,1,1,0,0,0.25592878012955,1.84005679547775e-05,0.0654995455840195,0.0654995455840195,0,0,0.0654811449294403,1.84006545792603e-05,0.875,0,"23",489,"learning",2,0
"16874",16874,16874,2,1,2,2,1,1,0,0,0.0654995455840195,1.84005679547775e-05,0.744075909235276,0.744075909235276,1,2,4.70923527598466e-06,0.7440712,0,0,"23",490,"learning",2,1
"16875",16875,16875,2,1,2,3,1,1,0,0,0.065485854186886,0.744075909235276,0.934501654559493,0.934501654559493,1,2,1.20522893310042e-06,0.93450044933056,0,0,"23",491,"learning",2,1
"16876",16876,16876,2,1,2,4,1,1,0,0,0.0654823501640473,0.934501654559493,0.983237087049426,0.983237087049426,1,2,3.08452794573671e-07,0.983236778596631,0,0,"23",492,"learning",2,1
"16877",16877,16877,2,1,2,5,1,1,0,0,0.065481453383687,0.983237087049426,0.995709887804055,0.995709887804055,1,2,7.89419535718862e-08,0.995709808862101,0,0,"23",493,"learning",2,1
"16878",16878,16878,1,0,2,6,1,1,0,0,0.0654812238717655,0.995709887804055,0.0167585310480323,0.0167585310480323,0,0,0.0167585108444177,2.02036145595587e-08,0,0,"23",494,"learning",2,0
"16879",16879,16879,2,1,2,7,1,1,0,0,0.0167585310480323,0.995709887804055,0.998902036733826,0.998902036733826,1,2,2.02035194473085e-08,0.998902016530307,0,0,"23",495,"learning",2,1
"16880",16880,16880,2,1,2,8,1,1,0,0,0.0167585160151046,0.998902036733826,0.999718999578844,0.999718999578844,1,2,5.17066248792634e-09,0.999718994408182,0,0,"23",496,"learning",2,1
"16881",16881,16881,2,0,3,1,1,1,0,0,0.0167585121677454,0.999718999578844,0.255856883899414,0.255856883899414,0,0,1.32332144574e-09,0.255856882576093,0.75,0,"23",497,"learning",1,0
"16882",16882,16882,2,1,3,2,1,1,0,0,0.0167585121677454,0.255856883899414,0.809552345268116,0.809552345268116,1,2,3.38676069622503e-10,0.80955234492944,0,0,"23",498,"learning",1,0
"16883",16883,16883,2,1,3,3,1,1,0,0,0.0167585111830954,0.809552345268116,0.951258960261655,0.951258960261655,1,2,8.66769600872038e-11,0.951258960174978,0,0,"23",499,"learning",1,0
"16884",16884,16884,2,0,3,4,1,1,0,0,0.0167585109310951,0.951258960261655,0.243454564189013,0.243454564189013,0,0,2.2183130382766e-11,0.24345456416683,0,0,"23",500,"learning",1,0
"16885",16885,16885,2,0,3,5,1,1,0,0,0.0167585109310951,0.243454564189013,0.062307034467417,0.062307034467417,0,0,5.67730193910483e-12,0.0623070344617397,0,0,"23",501,"learning",1,0
